ID,orig,dest
6135,57,97
6136,57,98
6137,57,99
6138,57,100
6139,57,101
6140,57,102
6141,57,103
6142,57,104
6143,57,105
6144,57,106
6145,57,107
6146,57,108
6147,57,109
6148,57,110
6149,57,111
6150,57,112
6151,57,113
6152,57,114
6153,57,115
6154,57,116
6155,57,117
6156,57,118
6157,57,119
6158,57,120
6159,57,121
6160,57,122
6161,57,123
6162,57,124
6163,57,125
6164,57,126
6165,57,127
6166,57,128
6167,57,129
6168,57,130
6169,57,131
6170,57,132
6171,57,133
6172,57,134
6173,57,135
6174,57,136
6175,57,137
6176,57,138
6177,57,139
6178,57,140
6179,57,141
6180,57,142
6181,57,143
6182,57,144
6183,57,145
6184,58,59
6185,58,60
6186,58,61
6187,58,62
6188,58,63
6189,58,64
6190,58,65
6191,58,66
6192,58,67
6193,58,68
6194,58,69
6195,58,70
6196,58,71
6197,58,72
6198,58,73
6199,58,74
6200,58,75
6201,58,76
6202,58,77
6203,58,78
6204,58,79
6205,58,80
6206,58,81
6207,58,82
6208,58,83
6209,58,84
6210,58,85
6211,58,86
6212,58,87
6213,58,88
6214,58,89
6215,58,90
6216,58,91
6217,58,92
6218,58,93
6219,58,94
6220,58,95
6221,58,96
6222,58,97
6223,58,98
6224,58,99
6225,58,100
6226,58,101
6227,58,102
6228,58,103
6229,58,104
6230,58,105
6231,58,106
6232,58,107
6233,58,108
6234,58,109
6235,58,110
6236,58,111
6237,58,112
6238,58,113
6239,58,114
6240,58,115
6241,58,116
6242,58,117
6243,58,118
6244,58,119
6245,58,120
6246,58,121
6247,58,122
6248,58,123
6249,58,124
6250,58,125
6251,58,126
6252,58,127
6253,58,128
6254,58,129
6255,58,130
6256,58,131
6257,58,132
6258,58,133
6259,58,134
6260,58,135
6261,58,136
6262,58,137
6263,58,138
6264,58,139
6265,58,140
6266,58,141
6267,58,142
6268,58,143
6269,58,144
6270,58,145
6271,59,60
6272,59,61
6273,59,62
6274,59,63
6275,59,64
6276,59,65
6277,59,66
6278,59,67
6279,59,68
6280,59,69
6281,59,70
6282,59,71
6283,59,72
6284,59,73
6285,59,74
6286,59,75
6287,59,76
6288,59,77
6289,59,78
6290,59,79
6291,59,80
6292,59,81
6293,59,82
6294,59,83
6295,59,84
6296,59,85
6297,59,86
6298,59,87
6299,59,88
6300,59,89
6301,59,90
6302,59,91
6303,59,92
6304,59,93
6305,59,94
6306,59,95
6307,59,96
6308,59,97
6309,59,98
6310,59,99
6311,59,100
6312,59,101
6313,59,102
6314,59,103
6315,59,104
6316,59,105
6317,59,106
6318,59,107
6319,59,108
6320,59,109
6321,59,110
6322,59,111
6323,59,112
6324,59,113
6325,59,114
6326,59,115
6327,59,116
6328,59,117
6329,59,118
6330,59,119
6331,59,120
6332,59,121
6333,59,122
6334,59,123
6335,59,124
6336,59,125
6337,59,126
6338,59,127
6339,59,128
6340,59,129
6341,59,130
6342,59,131
6343,59,132
6344,59,133
6345,59,134
6346,59,135
6347,59,136
6348,59,137
6349,59,138
6350,59,139
6351,59,140
6352,59,141
6353,59,142
6354,59,143
6355,59,144
6356,59,145
6357,60,61
6358,60,62
6359,60,63
6360,60,64
6361,60,65
6362,60,66
6363,60,67
6364,60,68
6365,60,69
6366,60,70
6367,60,71
6368,60,72
6369,60,73
6370,60,74
6371,60,75
6372,60,76
6373,60,77
6374,60,78
6375,60,79
6376,60,80
6377,60,81
6378,60,82
6379,60,83
6380,60,84
6381,60,85
6382,60,86
6383,60,87
6384,60,88
6385,60,89
6386,60,90
6387,60,91
6388,60,92
6389,60,93
6390,60,94
6391,60,95
6392,60,96
6393,60,97
6394,60,98
6395,60,99
6396,60,100
6397,60,101
6398,60,102
6399,60,103
6400,60,104
6401,60,105
6402,60,106
6403,60,107
6404,60,108
6405,60,109
6406,60,110
6407,60,111
6408,60,112
6409,60,113
6410,60,114
6411,60,115
6412,60,116
6413,60,117
6414,60,118
6415,60,119
6416,60,120
6417,60,121
6418,60,122
6419,60,123
6420,60,124
6421,60,125
6422,60,126
6423,60,127
6424,60,128
6425,60,129
6426,60,130
6427,60,131
6428,60,132
6429,60,133
6430,60,134
6431,60,135
6432,60,136
6433,60,137
6434,60,138
6435,60,139
6436,60,140
6437,60,141
6438,60,142
6439,60,143
6440,60,144
6441,60,145
6442,61,62
6443,61,63
6444,61,64
6445,61,65
6446,61,66
6447,61,67
6448,61,68
6449,61,69
6450,61,70
6451,61,71
6452,61,72
6453,61,73
6454,61,74
6455,61,75
6456,61,76
6457,61,77
6458,61,78
6459,61,79
6460,61,80
6461,61,81
6462,61,82
6463,61,83
6464,61,84
6465,61,85
6466,61,86
6467,61,87
6468,61,88
6469,61,89
6470,61,90
6471,61,91
6472,61,92
6473,61,93
6474,61,94
6475,61,95
6476,61,96
6477,61,97
6478,61,98
6479,61,99
6480,61,100
6481,61,101
6482,61,102
6483,61,103
6484,61,104
6485,61,105
6486,61,106
6487,61,107
6488,61,108
6489,61,109
6490,61,110
6491,61,111
6492,61,112
6493,61,113
6494,61,114
6495,61,115
6496,61,116
6497,61,117
6498,61,118
6499,61,119
6500,61,120
6501,61,121
6502,61,122
6503,61,123
6504,61,124
6505,61,125
6506,61,126
6507,61,127
6508,61,128
6509,61,129
6510,61,130
6511,61,131
6512,61,132
6513,61,133
6514,61,134
6515,61,135
6516,61,136
6517,61,137
6518,61,138
6519,61,139
6520,61,140
6521,61,141
6522,61,142
6523,61,143
6524,61,144
6525,61,145
6526,62,63
6527,62,64
6528,62,65
6529,62,66
6530,62,67
6531,62,68
6532,62,69
6533,62,70
6534,62,71
6535,62,72
6536,62,73
6537,62,74
6538,62,75
6539,62,76
6540,62,77
6541,62,78
6542,62,79
6543,62,80
6544,62,81
6545,62,82
6546,62,83
6547,62,84
6548,62,85
6549,62,86
6550,62,87
6551,62,88
6552,62,89
6553,62,90
6554,62,91
6555,62,92
6556,62,93
6557,62,94
6558,62,95
6559,62,96
6560,62,97
6561,62,98
6562,62,99
6563,62,100
6564,62,101
6565,62,102
6566,62,103
6567,62,104
6568,62,105
6569,62,106
6570,62,107
6571,62,108
6572,62,109
6573,62,110
6574,62,111
6575,62,112
6576,62,113
6577,62,114
6578,62,115
6579,62,116
6580,62,117
6581,62,118
6582,62,119
6583,62,120
6584,62,121
6585,62,122
6586,62,123
6587,62,124
6588,62,125
6589,62,126
6590,62,127
6591,62,128
6592,62,129
6593,62,130
6594,62,131
6595,62,132
6596,62,133
6597,62,134
6598,62,135
6599,62,136
6600,62,137
6601,62,138
6602,62,139
6603,62,140
6604,62,141
6605,62,142
6606,62,143
6607,62,144
6608,62,145
6609,63,64
6610,63,65
6611,63,66
6612,63,67
6613,63,68
6614,63,69
6615,63,70
6616,63,71
6617,63,72
6618,63,73
6619,63,74
6620,63,75
6621,63,76
6622,63,77
6623,63,78
6624,63,79
6625,63,80
6626,63,81
6627,63,82
6628,63,83
6629,63,84
6630,63,85
6631,63,86
6632,63,87
6633,63,88
6634,63,89
6635,63,90
6636,63,91
6637,63,92
6638,63,93
6639,63,94
6640,63,95
6641,63,96
6642,63,97
6643,63,98
6644,63,99
6645,63,100
6646,63,101
6647,63,102
6648,63,103
6649,63,104
6650,63,105
6651,63,106
6652,63,107
6653,63,108
6654,63,109
6655,63,110
6656,63,111
6657,63,112
6658,63,113
6659,63,114
6660,63,115
6661,63,116
6662,63,117
6663,63,118
6664,63,119
6665,63,120
6666,63,121
6667,63,122
6668,63,123
6669,63,124
6670,63,125
6671,63,126
6672,63,127
6673,63,128
6674,63,129
6675,63,130
6676,63,131
6677,63,132
6678,63,133
6679,63,134
6680,63,135
6681,63,136
6682,63,137
6683,63,138
6684,63,139
6685,63,140
6686,63,141
6687,63,142
6688,63,143
6689,63,144
6690,63,145
6691,64,65
6692,64,66
6693,64,67
6694,64,68
6695,64,69
6696,64,70
6697,64,71
6698,64,72
6699,64,73
6700,64,74
6701,64,75
6702,64,76
6703,64,77
6704,64,78
6705,64,79
6706,64,80
6707,64,81
6708,64,82
6709,64,83
6710,64,84
6711,64,85
6712,64,86
6713,64,87
6714,64,88
6715,64,89
6716,64,90
6717,64,91
6718,64,92
6719,64,93
6720,64,94
6721,64,95
6722,64,96
6723,64,97
6724,64,98
6725,64,99
6726,64,100
6727,64,101
6728,64,102
6729,64,103
6730,64,104
6731,64,105
6732,64,106
6733,64,107
6734,64,108
6735,64,109
6736,64,110
6737,64,111
6738,64,112
6739,64,113
6740,64,114
6741,64,115
6742,64,116
6743,64,117
6744,64,118
6745,64,119
6746,64,120
6747,64,121
6748,64,122
6749,64,123
6750,64,124
6751,64,125
6752,64,126
6753,64,127
6754,64,128
6755,64,129
6756,64,130
6757,64,131
6758,64,132
6759,64,133
6760,64,134
6761,64,135
6762,64,136
6763,64,137
6764,64,138
6765,64,139
6766,64,140
6767,64,141
6768,64,142
6769,64,143
6770,64,144
6771,64,145
6772,65,66
6773,65,67
6774,65,68
6775,65,69
6776,65,70
6777,65,71
6778,65,72
6779,65,73
6780,65,74
6781,65,75
6782,65,76
6783,65,77
6784,65,78
6785,65,79
6786,65,80
6787,65,81
6788,65,82
6789,65,83
6790,65,84
6791,65,85
6792,65,86
6793,65,87
6794,65,88
6795,65,89
6796,65,90
6797,65,91
6798,65,92
6799,65,93
6800,65,94
6801,65,95
6802,65,96
6803,65,97
6804,65,98
6805,65,99
6806,65,100
6807,65,101
6808,65,102
6809,65,103
6810,65,104
6811,65,105
6812,65,106
6813,65,107
6814,65,108
6815,65,109
6816,65,110
6817,65,111
6818,65,112
6819,65,113
6820,65,114
6821,65,115
6822,65,116
6823,65,117
6824,65,118
6825,65,119
6826,65,120
6827,65,121
6828,65,122
6829,65,123
6830,65,124
6831,65,125
6832,65,126
6833,65,127
6834,65,128
6835,65,129
6836,65,130
6837,65,131
6838,65,132
6839,65,133
6840,65,134
6841,65,135
6842,65,136
6843,65,137
6844,65,138
6845,65,139
6846,65,140
6847,65,141
6848,65,142
6849,65,143
6850,65,144
6851,65,145
6852,66,67
6853,66,68
6854,66,69
6855,66,70
6856,66,71
6857,66,72
6858,66,73
6859,66,74
6860,66,75
6861,66,76
6862,66,77
6863,66,78
6864,66,79
6865,66,80
6866,66,81
6867,66,82
6868,66,83
6869,66,84
6870,66,85
6871,66,86
6872,66,87
6873,66,88
6874,66,89
6875,66,90
6876,66,91
6877,66,92
6878,66,93
6879,66,94
6880,66,95
6881,66,96
6882,66,97
6883,66,98
6884,66,99
6885,66,100
6886,66,101
6887,66,102
6888,66,103
6889,66,104
6890,66,105
6891,66,106
6892,66,107
6893,66,108
6894,66,109
6895,66,110
6896,66,111
6897,66,112
6898,66,113
6899,66,114
6900,66,115
6901,66,116
6902,66,117
6903,66,118
6904,66,119
6905,66,120
6906,66,121
6907,66,122
6908,66,123
6909,66,124
6910,66,125
6911,66,126
6912,66,127
6913,66,128
6914,66,129
6915,66,130
6916,66,131
6917,66,132
6918,66,133
6919,66,134
6920,66,135
6921,66,136
6922,66,137
6923,66,138
6924,66,139
6925,66,140
6926,66,141
6927,66,142
6928,66,143
6929,66,144
6930,66,145
6931,67,68
6932,67,69
6933,67,70
6934,67,71
6935,67,72
6936,67,73
6937,67,74
6938,67,75
6939,67,76
6940,67,77
6941,67,78
6942,67,79
6943,67,80
6944,67,81
6945,67,82
6946,67,83
6947,67,84
6948,67,85
6949,67,86
6950,67,87
6951,67,88
6952,67,89
6953,67,90
6954,67,91
6955,67,92
6956,67,93
6957,67,94
6958,67,95
6959,67,96
6960,67,97
6961,67,98
6962,67,99
6963,67,100
6964,67,101
6965,67,102
6966,67,103
6967,67,104
6968,67,105
6969,67,106
6970,67,107
6971,67,108
6972,67,109
6973,67,110
6974,67,111
6975,67,112
6976,67,113
6977,67,114
6978,67,115
6979,67,116
6980,67,117
6981,67,118
6982,67,119
6983,67,120
6984,67,121
6985,67,122
6986,67,123
6987,67,124
6988,67,125
6989,67,126
6990,67,127
6991,67,128
6992,67,129
6993,67,130
6994,67,131
6995,67,132
6996,67,133
6997,67,134
6998,67,135
6999,67,136
7000,67,137
7001,67,138
7002,67,139
7003,67,140
7004,67,141
7005,67,142
7006,67,143
7007,67,144
7008,67,145
7009,68,69
7010,68,70
7011,68,71
7012,68,72
7013,68,73
7014,68,74
7015,68,75
7016,68,76
7017,68,77
7018,68,78
7019,68,79
7020,68,80
7021,68,81
7022,68,82
7023,68,83
7024,68,84
7025,68,85
7026,68,86
7027,68,87
7028,68,88
7029,68,89
7030,68,90
7031,68,91
7032,68,92
7033,68,93
7034,68,94
7035,68,95
7036,68,96
7037,68,97
7038,68,98
7039,68,99
7040,68,100
7041,68,101
7042,68,102
7043,68,103
7044,68,104
7045,68,105
7046,68,106
7047,68,107
7048,68,108
7049,68,109
7050,68,110
7051,68,111
7052,68,112
7053,68,113
7054,68,114
7055,68,115
7056,68,116
7057,68,117
7058,68,118
7059,68,119
7060,68,120
7061,68,121
7062,68,122
7063,68,123
7064,68,124
7065,68,125
7066,68,126
7067,68,127
7068,68,128
7069,68,129
7070,68,130
7071,68,131
7072,68,132
7073,68,133
7074,68,134
7075,68,135
7076,68,136
7077,68,137
7078,68,138
7079,68,139
7080,68,140
7081,68,141
7082,68,142
7083,68,143
7084,68,144
7085,68,145
7086,69,70
7087,69,71
7088,69,72
7089,69,73
7090,69,74
7091,69,75
7092,69,76
7093,69,77
7094,69,78
7095,69,79
7096,69,80
7097,69,81
7098,69,82
7099,69,83
7100,69,84
7101,69,85
7102,69,86
7103,69,87
7104,69,88
7105,69,89
7106,69,90
7107,69,91
7108,69,92
7109,69,93
7110,69,94
7111,69,95
7112,69,96
7113,69,97
7114,69,98
7115,69,99
7116,69,100
7117,69,101
7118,69,102
7119,69,103
7120,69,104
7121,69,105
7122,69,106
7123,69,107
7124,69,108
7125,69,109
7126,69,110
7127,69,111
7128,69,112
7129,69,113
7130,69,114
7131,69,115
7132,69,116
7133,69,117
7134,69,118
7135,69,119
7136,69,120
7137,69,121
7138,69,122
7139,69,123
7140,69,124
7141,69,125
7142,69,126
7143,69,127
7144,69,128
7145,69,129
7146,69,130
7147,69,131
7148,69,132
7149,69,133
7150,69,134
7151,69,135
7152,69,136
7153,69,137
7154,69,138
7155,69,139
7156,69,140
7157,69,141
7158,69,142
7159,69,143
7160,69,144
7161,69,145
7162,70,71
7163,70,72
7164,70,73
7165,70,74
7166,70,75
7167,70,76
7168,70,77
7169,70,78
7170,70,79
7171,70,80
7172,70,81
7173,70,82
7174,70,83
7175,70,84
7176,70,85
7177,70,86
7178,70,87
7179,70,88
7180,70,89
7181,70,90
7182,70,91
7183,70,92
7184,70,93
7185,70,94
7186,70,95
7187,70,96
7188,70,97
7189,70,98
7190,70,99
7191,70,100
7192,70,101
7193,70,102
7194,70,103
7195,70,104
7196,70,105
7197,70,106
7198,70,107
7199,70,108
7200,70,109
7201,70,110
7202,70,111
7203,70,112
7204,70,113
7205,70,114
7206,70,115
7207,70,116
7208,70,117
7209,70,118
7210,70,119
7211,70,120
7212,70,121
7213,70,122
7214,70,123
7215,70,124
7216,70,125
7217,70,126
7218,70,127
7219,70,128
7220,70,129
7221,70,130
7222,70,131
7223,70,132
7224,70,133
7225,70,134
7226,70,135
7227,70,136
7228,70,137
7229,70,138
7230,70,139
7231,70,140
7232,70,141
7233,70,142
7234,70,143
7235,70,144
7236,70,145
7237,71,72
7238,71,73
7239,71,74
7240,71,75
7241,71,76
7242,71,77
7243,71,78
7244,71,79
7245,71,80
7246,71,81
7247,71,82
7248,71,83
7249,71,84
7250,71,85
7251,71,86
7252,71,87
7253,71,88
7254,71,89
7255,71,90
7256,71,91
7257,71,92
7258,71,93
7259,71,94
7260,71,95
7261,71,96
7262,71,97
7263,71,98
7264,71,99
7265,71,100
7266,71,101
7267,71,102
7268,71,103
7269,71,104
7270,71,105
7271,71,106
7272,71,107
7273,71,108
7274,71,109
7275,71,110
7276,71,111
7277,71,112
7278,71,113
7279,71,114
7280,71,115
7281,71,116
7282,71,117
7283,71,118
7284,71,119
7285,71,120
7286,71,121
7287,71,122
7288,71,123
7289,71,124
7290,71,125
7291,71,126
7292,71,127
7293,71,128
7294,71,129
7295,71,130
7296,71,131
7297,71,132
7298,71,133
7299,71,134
7300,71,135
7301,71,136
7302,71,137
7303,71,138
7304,71,139
7305,71,140
7306,71,141
7307,71,142
7308,71,143
7309,71,144
7310,71,145
7311,72,73
7312,72,74
7313,72,75
7314,72,76
7315,72,77
7316,72,78
7317,72,79
7318,72,80
7319,72,81
7320,72,82
7321,72,83
7322,72,84
7323,72,85
7324,72,86
7325,72,87
7326,72,88
7327,72,89
7328,72,90
7329,72,91
7330,72,92
7331,72,93
7332,72,94
7333,72,95
7334,72,96
7335,72,97
7336,72,98
7337,72,99
7338,72,100
7339,72,101
7340,72,102
7341,72,103
7342,72,104
7343,72,105
7344,72,106
7345,72,107
7346,72,108
7347,72,109
7348,72,110
7349,72,111
7350,72,112
7351,72,113
7352,72,114
7353,72,115
7354,72,116
7355,72,117
7356,72,118
7357,72,119
7358,72,120
7359,72,121
7360,72,122
7361,72,123
7362,72,124
7363,72,125
7364,72,126
7365,72,127
7366,72,128
7367,72,129
7368,72,130
7369,72,131
7370,72,132
7371,72,133
7372,72,134
7373,72,135
7374,72,136
7375,72,137
7376,72,138
7377,72,139
7378,72,140
7379,72,141
7380,72,142
7381,72,143
7382,72,144
7383,72,145
7384,73,74
7385,73,75
7386,73,76
7387,73,77
7388,73,78
7389,73,79
7390,73,80
7391,73,81
7392,73,82
7393,73,83
7394,73,84
7395,73,85
7396,73,86
7397,73,87
7398,73,88
7399,73,89
7400,73,90
7401,73,91
7402,73,92
7403,73,93
7404,73,94
7405,73,95
7406,73,96
7407,73,97
7408,73,98
7409,73,99
7410,73,100
7411,73,101
7412,73,102
7413,73,103
7414,73,104
7415,73,105
7416,73,106
7417,73,107
7418,73,108
7419,73,109
7420,73,110
7421,73,111
7422,73,112
7423,73,113
7424,73,114
7425,73,115
7426,73,116
7427,73,117
7428,73,118
7429,73,119
7430,73,120
7431,73,121
7432,73,122
7433,73,123
7434,73,124
7435,73,125
7436,73,126
7437,73,127
7438,73,128
7439,73,129
7440,73,130
7441,73,131
7442,73,132
7443,73,133
7444,73,134
7445,73,135
7446,73,136
7447,73,137
7448,73,138
7449,73,139
7450,73,140
7451,73,141
7452,73,142
7453,73,143
7454,73,144
7455,73,145
7456,74,75
7457,74,76
7458,74,77
7459,74,78
7460,74,79
7461,74,80
7462,74,81
7463,74,82
7464,74,83
7465,74,84
7466,74,85
7467,74,86
7468,74,87
7469,74,88
7470,74,89
7471,74,90
7472,74,91
7473,74,92
7474,74,93
7475,74,94
7476,74,95
7477,74,96
7478,74,97
7479,74,98
7480,74,99
7481,74,100
7482,74,101
7483,74,102
7484,74,103
7485,74,104
7486,74,105
7487,74,106
7488,74,107
7489,74,108
7490,74,109
7491,74,110
7492,74,111
7493,74,112
7494,74,113
7495,74,114
7496,74,115
7497,74,116
7498,74,117
7499,74,118
7500,74,119
7501,74,120
7502,74,121
7503,74,122
7504,74,123
7505,74,124
7506,74,125
7507,74,126
7508,74,127
7509,74,128
7510,74,129
7511,74,130
7512,74,131
7513,74,132
7514,74,133
7515,74,134
7516,74,135
7517,74,136
7518,74,137
7519,74,138
7520,74,139
7521,74,140
7522,74,141
7523,74,142
7524,74,143
7525,74,144
7526,74,145
7527,75,76
7528,75,77
7529,75,78
7530,75,79
7531,75,80
7532,75,81
7533,75,82
7534,75,83
7535,75,84
7536,75,85
7537,75,86
7538,75,87
7539,75,88
7540,75,89
7541,75,90
7542,75,91
7543,75,92
7544,75,93
7545,75,94
7546,75,95
7547,75,96
7548,75,97
7549,75,98
7550,75,99
7551,75,100
7552,75,101
7553,75,102
7554,75,103
7555,75,104
7556,75,105
7557,75,106
7558,75,107
7559,75,108
7560,75,109
7561,75,110
7562,75,111
7563,75,112
7564,75,113
7565,75,114
7566,75,115
7567,75,116
7568,75,117
7569,75,118
7570,75,119
7571,75,120
7572,75,121
7573,75,122
7574,75,123
7575,75,124
7576,75,125
7577,75,126
7578,75,127
7579,75,128
7580,75,129
7581,75,130
7582,75,131
7583,75,132
7584,75,133
7585,75,134
7586,75,135
7587,75,136
7588,75,137
7589,75,138
7590,75,139
7591,75,140
7592,75,141
7593,75,142
7594,75,143
7595,75,144
7596,75,145
7597,76,77
7598,76,78
7599,76,79
7600,76,80
7601,76,81
7602,76,82
7603,76,83
7604,76,84
7605,76,85
7606,76,86
7607,76,87
7608,76,88
7609,76,89
7610,76,90
7611,76,91
7612,76,92
7613,76,93
7614,76,94
7615,76,95
7616,76,96
7617,76,97
7618,76,98
7619,76,99
7620,76,100
7621,76,101
7622,76,102
7623,76,103
7624,76,104
7625,76,105
7626,76,106
7627,76,107
7628,76,108
7629,76,109
7630,76,110
7631,76,111
7632,76,112
7633,76,113
7634,76,114
7635,76,115
7636,76,116
7637,76,117
7638,76,118
7639,76,119
7640,76,120
7641,76,121
7642,76,122
7643,76,123
7644,76,124
7645,76,125
7646,76,126
7647,76,127
7648,76,128
7649,76,129
7650,76,130
7651,76,131
7652,76,132
7653,76,133
7654,76,134
7655,76,135
7656,76,136
7657,76,137
7658,76,138
7659,76,139
7660,76,140
7661,76,141
7662,76,142
7663,76,143
7664,76,144
7665,76,145
7666,77,78
7667,77,79
7668,77,80
7669,77,81
7670,77,82
7671,77,83
7672,77,84
7673,77,85
7674,77,86
7675,77,87
7676,77,88
7677,77,89
7678,77,90
7679,77,91
7680,77,92
7681,77,93
7682,77,94
7683,77,95
7684,77,96
7685,77,97
7686,77,98
7687,77,99
7688,77,100
7689,77,101
7690,77,102
7691,77,103
7692,77,104
7693,77,105
7694,77,106
7695,77,107
7696,77,108
7697,77,109
7698,77,110
7699,77,111
7700,77,112
7701,77,113
7702,77,114
7703,77,115
7704,77,116
7705,77,117
7706,77,118
7707,77,119
7708,77,120
7709,77,121
7710,77,122
7711,77,123
7712,77,124
7713,77,125
7714,77,126
7715,77,127
7716,77,128
7717,77,129
7718,77,130
7719,77,131
7720,77,132
7721,77,133
7722,77,134
7723,77,135
7724,77,136
7725,77,137
7726,77,138
7727,77,139
7728,77,140
7729,77,141
7730,77,142
7731,77,143
7732,77,144
7733,77,145
7734,78,79
7735,78,80
7736,78,81
7737,78,82
7738,78,83
7739,78,84
7740,78,85
7741,78,86
7742,78,87
7743,78,88
7744,78,89
7745,78,90
7746,78,91
7747,78,92
7748,78,93
7749,78,94
7750,78,95
7751,78,96
7752,78,97
7753,78,98
7754,78,99
7755,78,100
7756,78,101
7757,78,102
7758,78,103
7759,78,104
7760,78,105
7761,78,106
7762,78,107
7763,78,108
7764,78,109
7765,78,110
7766,78,111
7767,78,112
7768,78,113
7769,78,114
7770,78,115
7771,78,116
7772,78,117
7773,78,118
7774,78,119
7775,78,120
7776,78,121
7777,78,122
7778,78,123
7779,78,124
7780,78,125
7781,78,126
7782,78,127
7783,78,128
7784,78,129
7785,78,130
7786,78,131
7787,78,132
7788,78,133
7789,78,134
7790,78,135
7791,78,136
7792,78,137
7793,78,138
7794,78,139
7795,78,140
7796,78,141
7797,78,142
7798,78,143
7799,78,144
7800,78,145
7801,79,80
7802,79,81
7803,79,82
7804,79,83
7805,79,84
7806,79,85
7807,79,86
7808,79,87
7809,79,88
7810,79,89
7811,79,90
7812,79,91
7813,79,92
7814,79,93
7815,79,94
7816,79,95
7817,79,96
7818,79,97
7819,79,98
7820,79,99
7821,79,100
7822,79,101
7823,79,102
7824,79,103
7825,79,104
7826,79,105
7827,79,106
7828,79,107
7829,79,108
7830,79,109
7831,79,110
7832,79,111
7833,79,112
7834,79,113
7835,79,114
7836,79,115
7837,79,116
7838,79,117
7839,79,118
7840,79,119
7841,79,120
7842,79,121
7843,79,122
7844,79,123
7845,79,124
7846,79,125
7847,79,126
7848,79,127
7849,79,128
7850,79,129
7851,79,130
7852,79,131
7853,79,132
7854,79,133
7855,79,134
7856,79,135
7857,79,136
7858,79,137
7859,79,138
7860,79,139
7861,79,140
7862,79,141
7863,79,142
7864,79,143
7865,79,144
7866,79,145
7867,80,81
7868,80,82
7869,80,83
7870,80,84
7871,80,85
7872,80,86
7873,80,87
7874,80,88
7875,80,89
7876,80,90
7877,80,91
7878,80,92
7879,80,93
7880,80,94
7881,80,95
7882,80,96
7883,80,97
7884,80,98
7885,80,99
7886,80,100
7887,80,101
7888,80,102
7889,80,103
7890,80,104
7891,80,105
7892,80,106
7893,80,107
7894,80,108
7895,80,109
7896,80,110
7897,80,111
7898,80,112
7899,80,113
7900,80,114
7901,80,115
7902,80,116
7903,80,117
7904,80,118
7905,80,119
7906,80,120
7907,80,121
7908,80,122
7909,80,123
7910,80,124
7911,80,125
7912,80,126
7913,80,127
7914,80,128
7915,80,129
7916,80,130
7917,80,131
7918,80,132
7919,80,133
7920,80,134
7921,80,135
7922,80,136
7923,80,137
7924,80,138
7925,80,139
7926,80,140
7927,80,141
7928,80,142
7929,80,143
7930,80,144
7931,80,145
7932,81,82
7933,81,83
7934,81,84
7935,81,85
7936,81,86
7937,81,87
7938,81,88
7939,81,89
7940,81,90
7941,81,91
7942,81,92
7943,81,93
7944,81,94
7945,81,95
7946,81,96
7947,81,97
7948,81,98
7949,81,99
7950,81,100
7951,81,101
7952,81,102
7953,81,103
7954,81,104
7955,81,105
7956,81,106
7957,81,107
7958,81,108
7959,81,109
7960,81,110
7961,81,111
7962,81,112
7963,81,113
7964,81,114
7965,81,115
7966,81,116
7967,81,117
7968,81,118
7969,81,119
7970,81,120
7971,81,121
7972,81,122
7973,81,123
7974,81,124
7975,81,125
7976,81,126
7977,81,127
7978,81,128
7979,81,129
7980,81,130
7981,81,131
7982,81,132
7983,81,133
7984,81,134
7985,81,135
7986,81,136
7987,81,137
7988,81,138
7989,81,139
7990,81,140
7991,81,141
7992,81,142
7993,81,143
7994,81,144
7995,81,145
7996,82,83
7997,82,84
7998,82,85
7999,82,86
8000,82,87
8001,82,88
8002,82,89
8003,82,90
8004,82,91
8005,82,92
8006,82,93
8007,82,94
8008,82,95
8009,82,96
8010,82,97
8011,82,98
8012,82,99
8013,82,100
8014,82,101
8015,82,102
8016,82,103
8017,82,104
8018,82,105
8019,82,106
8020,82,107
8021,82,108
8022,82,109
8023,82,110
8024,82,111
8025,82,112
8026,82,113
8027,82,114
8028,82,115
8029,82,116
8030,82,117
8031,82,118
8032,82,119
8033,82,120
8034,82,121
8035,82,122
8036,82,123
8037,82,124
8038,82,125
8039,82,126
8040,82,127
8041,82,128
8042,82,129
8043,82,130
8044,82,131
8045,82,132
8046,82,133
8047,82,134
8048,82,135
8049,82,136
8050,82,137
8051,82,138
8052,82,139
8053,82,140
8054,82,141
8055,82,142
8056,82,143
8057,82,144
8058,82,145
8059,83,84
8060,83,85
8061,83,86
8062,83,87
8063,83,88
8064,83,89
8065,83,90
8066,83,91
8067,83,92
8068,83,93
8069,83,94
8070,83,95
8071,83,96
8072,83,97
8073,83,98
8074,83,99
8075,83,100
8076,83,101
8077,83,102
8078,83,103
8079,83,104
8080,83,105
8081,83,106
8082,83,107
8083,83,108
8084,83,109
8085,83,110
8086,83,111
8087,83,112
8088,83,113
8089,83,114
8090,83,115
8091,83,116
8092,83,117
8093,83,118
8094,83,119
8095,83,120
8096,83,121
8097,83,122
8098,83,123
8099,83,124
8100,83,125
8101,83,126
8102,83,127
8103,83,128
8104,83,129
8105,83,130
8106,83,131
8107,83,132
8108,83,133
8109,83,134
8110,83,135
8111,83,136
8112,83,137
8113,83,138
8114,83,139
8115,83,140
8116,83,141
8117,83,142
8118,83,143
8119,83,144
8120,83,145
8121,84,85
8122,84,86
8123,84,87
8124,84,88
8125,84,89
8126,84,90
8127,84,91
8128,84,92
8129,84,93
8130,84,94
8131,84,95
8132,84,96
